time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load cpu.8.freq[MHz] cpu.8.recload cpu.8.load cpu.9.freq[MHz] cpu.9.recload cpu.9.load cpu.10.freq[MHz] cpu.10.recload cpu.10.load cpu.11.freq[MHz] cpu.11.recload cpu.11.load cpu.12.freq[MHz] cpu.12.recload cpu.12.load cpu.13.freq[MHz] cpu.13.recload cpu.13.load cpu.14.freq[MHz] cpu.14.recload cpu.14.load cpu.15.freq[MHz] cpu.15.recload cpu.15.load cpu.16.freq[MHz] cpu.16.recload cpu.16.load cpu.17.freq[MHz] cpu.17.recload cpu.17.load cpu.18.freq[MHz] cpu.18.recload cpu.18.load cpu.19.freq[MHz] cpu.19.recload cpu.19.load cpu.20.freq[MHz] cpu.20.recload cpu.20.load cpu.21.freq[MHz] cpu.21.recload cpu.21.load cpu.22.freq[MHz] cpu.22.recload cpu.22.load cpu.23.freq[MHz] cpu.23.recload cpu.23.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
16.000 2601 0.070 0.070 2601 0.067 0.067 2601 0.094 0.094 2601 0.063 0.063 2601 0.054 0.054 2601 0.150 0.150 2601 0.040 0.040 2601 0.075 0.075 2601 0.076 0.076 2601 0.192 0.192 2601 0.299 0.299 2601 0.115 0.115 2601 0.048 0.048 2601 0.206 0.206 2601 0.107 0.107 2601 0.206 0.206 2601 0.035 0.035 2601 0.172 0.172 2601 0.147 0.147 2601 0.157 0.157 2601 0.501 0.501 2601 0.057 0.057 2601 0.119 0.119 2601 0.127 0.127 2601 3.177 0.501 3.177 0.501
16.500 2601 0.115 0.115 2601 0.067 0.067 2601 0.093 0.093 2601 0.067 0.067 2601 0.055 0.055 2601 0.150 0.150 2601 0.044 0.044 2601 0.125 0.125 2601 0.120 0.120 2601 0.189 0.189 2601 0.237 0.237 2601 0.096 0.096 2601 0.064 0.064 2601 0.257 0.257 2601 0.134 0.134 2601 0.135 0.135 2601 0.048 0.048 2601 0.156 0.156 2601 0.142 0.142 2601 0.159 0.159 2601 0.516 0.516 2601 0.057 0.057 2601 0.150 0.150 2601 0.188 0.188 2601 3.363 0.516 3.363 0.516
17.000 2601 0.065 0.065 2601 0.010 0.010 2601 0.053 0.053 2601 0.009 0.009 2601 0.011 0.011 2601 0.073 0.073 2601 0.021 0.021 2601 0.054 0.054 2601 0.107 0.107 2601 0.106 0.106 2601 0.201 0.201 2601 0.028 0.028 2601 0.030 0.030 2601 0.171 0.171 2601 0.057 0.057 2601 0.016 0.016 2601 0.044 0.044 2601 0.083 0.083 2601 0.117 0.117 2601 0.041 0.041 2601 0.314 0.314 2601 0.043 0.043 2601 0.089 0.089 2601 0.107 0.107 2601 1.850 0.314 1.850 0.314
17.500 2601 0.057 0.057 2601 0.026 0.026 2601 0.063 0.063 2601 0.024 0.024 2601 0.024 0.024 2601 0.101 0.101 2601 0.014 0.014 2601 0.054 0.054 2601 0.060 0.060 2601 0.107 0.107 2601 0.257 0.257 2601 0.036 0.036 2601 0.046 0.046 2601 0.180 0.180 2601 0.053 0.053 2601 0.028 0.028 2601 0.044 0.044 2601 0.057 0.057 2601 0.054 0.054 2601 0.125 0.125 2601 0.112 0.112 2601 0.057 0.057 2601 0.080 0.080 2601 0.115 0.115 2601 1.776 0.257 1.776 0.257
18.000 2601 0.065 0.065 2601 0.027 0.027 2601 0.061 0.061 2601 0.035 0.035 2601 0.035 0.035 2601 0.051 0.051 2601 0.010 0.010 2601 0.060 0.060 2601 0.076 0.076 2601 0.032 0.032 2601 0.182 0.182 2601 0.012 0.012 2601 0.034 0.034 2601 0.190 0.190 2601 0.045 0.045 2601 0.023 0.023 2601 0.051 0.051 2601 0.044 0.044 2601 0.079 0.079 2601 0.125 0.125 2601 0.070 0.070 2601 0.023 0.023 2601 0.071 0.071 2601 0.095 0.095 2601 1.498 0.190 1.498 0.190
18.500 2601 0.011 0.011 2601 0.027 0.027 2601 0.062 0.062 2601 0.044 0.044 2601 0.028 0.028 2601 0.049 0.049 2601 0.010 0.010 2601 0.015 0.015 2601 0.062 0.062 2601 0.056 0.056 2601 0.210 0.210 2601 0.015 0.015 2601 0.020 0.020 2601 0.214 0.214 2601 0.028 0.028 2601 0.027 0.027 2601 0.051 0.051 2601 0.043 0.043 2601 0.145 0.145 2601 0.137 0.137 2601 0.078 0.078 2601 0.023 0.023 2601 0.105 0.105 2601 0.031 0.031 2601 1.492 0.214 1.492 0.214
19.000 2601 0.020 0.020 2601 0.031 0.031 2601 0.067 0.067 2601 0.047 0.047 2601 0.028 0.028 2601 0.066 0.066 2601 0.017 0.017 2601 0.019 0.019 2601 0.069 0.069 2601 0.132 0.132 2601 0.156 0.156 2601 0.019 0.019 2601 0.027 0.027 2601 0.230 0.230 2601 0.092 0.092 2601 0.068 0.068 2601 0.139 0.139 2601 0.029 0.029 2601 0.157 0.157 2601 0.139 0.139 2601 0.080 0.080 2601 0.023 0.023 2601 0.098 0.098 2601 0.093 0.093 2601 1.843 0.230 1.843 0.230
19.500 2601 0.031 0.031 2601 0.030 0.030 2601 0.046 0.046 2601 0.034 0.034 2601 0.020 0.020 2601 0.037 0.037 2601 0.015 0.015 2601 0.019 0.019 2601 0.065 0.065 2601 0.124 0.124 2601 0.078 0.078 2601 0.007 0.007 2601 0.060 0.060 2601 0.216 0.216 2601 0.103 0.103 2601 0.052 0.052 2601 0.156 0.156 2601 0.016 0.016 2601 0.202 0.202 2601 0.070 0.070 2601 0.032 0.032 2601 0.025 0.025 2601 0.145 0.145 2601 0.097 0.097 2601 1.681 0.216 1.681 0.216
20.000 2601 0.080 0.080 2601 0.066 0.066 2601 0.072 0.072 2601 0.062 0.062 2601 0.049 0.049 2601 0.067 0.067 2601 0.053 0.053 2601 0.059 0.059 2601 0.120 0.120 2601 0.206 0.206 2601 0.091 0.091 2601 0.142 0.142 2601 0.187 0.187 2601 0.234 0.234 2601 0.191 0.191 2601 0.155 0.155 2601 0.250 0.250 2601 0.115 0.115 2601 0.237 0.237 2601 0.148 0.148 2601 0.107 0.107 2601 0.090 0.090 2601 0.291 0.291 2601 0.188 0.188 2601 3.260 0.291 3.260 0.291
20.500 2601 0.092 0.092 2601 0.082 0.082 2601 0.093 0.093 2601 0.075 0.075 2601 0.053 0.053 2601 0.082 0.082 2601 0.061 0.061 2601 0.072 0.072 2601 0.141 0.141 2601 0.211 0.211 2601 0.188 0.188 2601 0.162 0.162 2601 0.212 0.212 2601 0.197 0.197 2601 0.292 0.292 2601 0.166 0.166 2601 0.246 0.246 2601 0.144 0.144 2601 0.184 0.184 2601 0.179 0.179 2601 0.177 0.177 2601 0.105 0.105 2601 0.267 0.267 2601 0.270 0.270 2601 3.753 0.292 3.753 0.292
21.000 2601 0.137 0.137 2601 0.094 0.094 2601 0.122 0.122 2601 0.111 0.111 2601 0.076 0.076 2601 0.105 0.105 2601 0.102 0.102 2601 0.093 0.093 2601 0.160 0.160 2601 0.228 0.228 2601 0.219 0.219 2601 0.254 0.254 2601 0.213 0.213 2601 0.199 0.199 2601 0.267 0.267 2601 0.148 0.148 2601 0.157 0.157 2601 0.245 0.245 2601 0.180 0.180 2601 0.343 0.343 2601 0.184 0.184 2601 0.251 0.251 2601 0.289 0.289 2601 0.234 0.234 2601 4.414 0.343 4.414 0.343
21.500 2601 0.140 0.140 2601 0.148 0.148 2601 0.123 0.123 2601 0.159 0.159 2601 0.084 0.084 2601 0.132 0.132 2601 0.123 0.123 2601 0.131 0.131 2601 0.192 0.192 2601 0.308 0.308 2601 0.306 0.306 2601 0.259 0.259 2601 0.194 0.194 2601 0.285 0.285 2601 0.321 0.321 2601 0.211 0.211 2601 0.145 0.145 2601 0.412 0.412 2601 0.108 0.108 2601 0.455 0.455 2601 0.250 0.250 2601 0.296 0.296 2601 0.277 0.277 2601 0.310 0.310 2601 5.369 0.455 5.369 0.455
22.000 2601 0.099 0.099 2601 0.129 0.129 2601 0.135 0.135 2601 0.134 0.134 2601 0.044 0.044 2601 0.110 0.110 2601 0.099 0.099 2601 0.093 0.093 2601 0.141 0.141 2601 0.242 0.242 2601 0.293 0.293 2601 0.136 0.136 2601 0.114 0.114 2601 0.189 0.189 2601 0.264 0.264 2601 0.109 0.109 2601 0.037 0.037 2601 0.386 0.386 2601 0.059 0.059 2601 0.383 0.383 2601 0.236 0.236 2601 0.260 0.260 2601 0.169 0.169 2601 0.242 0.242 2601 4.105 0.386 4.105 0.386
22.500 2601 0.151 0.151 2601 0.179 0.179 2601 0.156 0.156 2601 0.180 0.180 2601 0.074 0.074 2601 0.191 0.191 2601 0.199 0.199 2601 0.110 0.110 2601 0.115 0.115 2601 0.340 0.340 2601 0.241 0.241 2601 0.234 0.234 2601 0.136 0.136 2601 0.143 0.143 2601 0.183 0.183 2601 0.123 0.123 2601 0.073 0.073 2601 0.452 0.452 2601 0.080 0.080 2601 0.446 0.446 2601 0.220 0.220 2601 0.380 0.380 2601 0.227 0.227 2601 0.202 0.202 2601 4.837 0.452 4.837 0.452
23.000 2601 0.132 0.132 2601 0.232 0.232 2601 0.145 0.145 2601 0.201 0.201 2601 0.062 0.062 2601 0.184 0.184 2601 0.182 0.182 2601 0.121 0.121 2601 0.115 0.115 2601 0.361 0.361 2601 0.297 0.297 2601 0.211 0.211 2601 0.149 0.149 2601 0.193 0.193 2601 0.241 0.241 2601 0.150 0.150 2601 0.108 0.108 2601 0.475 0.475 2601 0.175 0.175 2601 0.312 0.312 2601 0.227 0.227 2601 0.360 0.360 2601 0.213 0.213 2601 0.304 0.304 2601 5.151 0.475 5.151 0.475
23.500 2601 0.119 0.119 2601 0.156 0.156 2601 0.126 0.126 2601 0.163 0.163 2601 0.050 0.050 2601 0.168 0.168 2601 0.158 0.158 2601 0.111 0.111 2601 0.090 0.090 2601 0.310 0.310 2601 0.207 0.207 2601 0.266 0.266 2601 0.128 0.128 2601 0.158 0.158 2601 0.187 0.187 2601 0.091 0.091 2601 0.136 0.136 2601 0.308 0.308 2601 0.183 0.183 2601 0.264 0.264 2601 0.164 0.164 2601 0.385 0.385 2601 0.229 0.229 2601 0.215 0.215 2601 4.373 0.385 4.373 0.385
24.000 2601 0.147 0.147 2601 0.165 0.165 2601 0.118 0.118 2601 0.176 0.176 2601 0.072 0.072 2601 0.163 0.163 2601 0.172 0.172 2601 0.129 0.129 2601 0.085 0.085 2601 0.336 0.336 2601 0.238 0.238 2601 0.331 0.331 2601 0.112 0.112 2601 0.186 0.186 2601 0.188 0.188 2601 0.111 0.111 2601 0.144 0.144 2601 0.252 0.252 2601 0.186 0.186 2601 0.330 0.330 2601 0.134 0.134 2601 0.394 0.394 2601 0.203 0.203 2601 0.238 0.238 2601 4.609 0.394 4.609 0.394
24.500 2601 0.118 0.118 2601 0.126 0.126 2601 0.100 0.100 2601 0.126 0.126 2601 0.061 0.061 2601 0.092 0.092 2601 0.064 0.064 2601 0.120 0.120 2601 0.092 0.092 2601 0.280 0.280 2601 0.172 0.172 2601 0.266 0.266 2601 0.089 0.089 2601 0.167 0.167 2601 0.170 0.170 2601 0.118 0.118 2601 0.190 0.190 2601 0.191 0.191 2601 0.209 0.209 2601 0.272 0.272 2601 0.175 0.175 2601 0.271 0.271 2601 0.114 0.114 2601 0.280 0.280 2601 3.859 0.280 3.859 0.280
25.000 2601 0.131 0.131 2601 0.092 0.092 2601 0.124 0.124 2601 0.085 0.085 2601 0.075 0.075 2601 0.093 0.093 2601 0.080 0.080 2601 0.118 0.118 2601 0.161 0.161 2601 0.194 0.194 2601 0.153 0.153 2601 0.234 0.234 2601 0.082 0.082 2601 0.157 0.157 2601 0.068 0.068 2601 0.146 0.146 2601 0.333 0.333 2601 0.084 0.084 2601 0.244 0.244 2601 0.276 0.276 2601 0.202 0.202 2601 0.216 0.216 2601 0.232 0.232 2601 0.234 0.234 2601 3.812 0.333 3.812 0.333
25.500 2601 0.147 0.147 2601 0.117 0.117 2601 0.126 0.126 2601 0.095 0.095 2601 0.091 0.091 2601 0.093 0.093 2601 0.096 0.096 2601 0.093 0.093 2601 0.216 0.216 2601 0.208 0.208 2601 0.159 0.159 2601 0.219 0.219 2601 0.113 0.113 2601 0.131 0.131 2601 0.219 0.219 2601 0.180 0.180 2601 0.394 0.394 2601 0.122 0.122 2601 0.240 0.240 2601 0.274 0.274 2601 0.227 0.227 2601 0.183 0.183 2601 0.287 0.287 2601 0.272 0.272 2601 4.301 0.394 4.301 0.394
26.000 2601 0.131 0.131 2601 0.090 0.090 2601 0.106 0.106 2601 0.070 0.070 2601 0.082 0.082 2601 0.083 0.083 2601 0.076 0.076 2601 0.086 0.086 2601 0.238 0.238 2601 0.195 0.195 2601 0.143 0.143 2601 0.180 0.180 2601 0.194 0.194 2601 0.115 0.115 2601 0.214 0.214 2601 0.203 0.203 2601 0.515 0.515 2601 0.091 0.091 2601 0.268 0.268 2601 0.198 0.198 2601 0.205 0.205 2601 0.237 0.237 2601 0.355 0.355 2601 0.230 0.230 2601 4.305 0.515 4.305 0.515
26.500 2601 0.113 0.113 2601 0.065 0.065 2601 0.094 0.094 2601 0.049 0.049 2601 0.058 0.058 2601 0.067 0.067 2601 0.080 0.080 2601 0.078 0.078 2601 0.216 0.216 2601 0.141 0.141 2601 0.131 0.131 2601 0.150 0.150 2601 0.205 0.205 2601 0.116 0.116 2601 0.226 0.226 2601 0.180 0.180 2601 0.452 0.452 2601 0.061 0.061 2601 0.371 0.371 2601 0.145 0.145 2601 0.113 0.113 2601 0.270 0.270 2601 0.367 0.367 2601 0.193 0.193 2601 3.940 0.452 3.940 0.452
27.000 2601 0.079 0.079 2601 0.035 0.035 2601 0.052 0.052 2601 0.040 0.040 2601 0.036 0.036 2601 0.037 0.037 2601 0.044 0.044 2601 0.051 0.051 2601 0.129 0.129 2601 0.117 0.117 2601 0.050 0.050 2601 0.131 0.131 2601 0.208 0.208 2601 0.070 0.070 2601 0.232 0.232 2601 0.114 0.114 2601 0.346 0.346 2601 0.047 0.047 2601 0.316 0.316 2601 0.149 0.149 2601 0.065 0.065 2601 0.259 0.259 2601 0.279 0.279 2601 0.124 0.124 2601 3.011 0.346 3.011 0.346
27.500 2601 0.092 0.092 2601 0.017 0.017 2601 0.076 0.076 2601 0.022 0.022 2601 0.082 0.082 2601 0.037 0.037 2601 0.036 0.036 2601 0.054 0.054 2601 0.079 0.079 2601 0.082 0.082 2601 0.031 0.031 2601 0.185 0.185 2601 0.180 0.180 2601 0.071 0.071 2601 0.154 0.154 2601 0.101 0.101 2601 0.363 0.363 2601 0.048 0.048 2601 0.341 0.341 2601 0.101 0.101 2601 0.041 0.041 2601 0.257 0.257 2601 0.177 0.177 2601 0.116 0.116 2601 2.745 0.363 2.745 0.363
28.000 2300 0.064 0.064 2300 0.015 0.015 2300 0.060 0.060 2300 0.019 0.019 2300 0.069 0.069 2300 0.028 0.028 2300 0.028 0.028 2300 0.034 0.034 2300 0.054 0.054 2300 0.091 0.091 2300 0.007 0.007 2300 0.148 0.148 2300 0.073 0.073 2300 0.059 0.059 2300 0.152 0.153 2300 0.050 0.050 2300 0.233 0.233 2300 0.076 0.076 2300 0.288 0.288 2300 0.080 0.080 2300 0.047 0.047 2300 0.158 0.158 2300 0.129 0.130 2300 0.121 0.121 2300 2.083 0.288 2.086 0.288
28.500 2601 0.055 0.056 2601 0.027 0.027 2601 0.070 0.078 2601 0.019 0.019 2601 0.073 0.073 2601 0.024 0.024 2601 0.024 0.024 2601 0.046 0.054 2601 0.086 0.087 2601 0.077 0.077 2601 0.021 0.021 2601 0.131 0.131 2601 0.084 0.084 2601 0.050 0.050 2601 0.131 0.133 2601 0.060 0.061 2601 0.220 0.220 2601 0.128 0.129 2601 0.125 0.125 2601 0.131 0.140 2601 0.035 0.035 2601 0.164 0.180 2601 0.133 0.135 2601 0.140 0.153 2601 2.054 0.220 2.115 0.220
29.000 2601 0.061 0.062 2601 0.055 0.055 2601 0.114 0.121 2601 0.033 0.033 2601 0.104 0.104 2601 0.044 0.044 2601 0.040 0.040 2601 0.067 0.074 2601 0.084 0.084 2601 0.107 0.107 2601 0.048 0.048 2601 0.131 0.131 2601 0.068 0.068 2601 0.049 0.049 2601 0.136 0.138 2601 0.063 0.064 2601 0.148 0.148 2601 0.165 0.166 2601 0.130 0.130 2601 0.098 0.108 2601 0.052 0.052 2601 0.122 0.138 2601 0.180 0.182 2601 0.127 0.140 2601 2.228 0.180 2.289 0.182
29.500 2601 0.050 0.051 2601 0.048 0.048 2601 0.081 0.089 2601 0.025 0.025 2601 0.051 0.051 2601 0.047 0.047 2601 0.043 0.043 2601 0.059 0.067 2601 0.139 0.139 2601 0.107 0.107 2601 0.046 0.046 2601 0.044 0.044 2601 0.075 0.075 2601 0.026 0.026 2601 0.092 0.094 2601 0.045 0.045 2601 0.083 0.083 2601 0.162 0.164 2601 0.104 0.104 2601 0.091 0.101 2601 0.052 0.052 2601 0.104 0.120 2601 0.187 0.189 2601 0.100 0.113 2601 1.861 0.187 1.922 0.189
30.000 2601 0.060 0.061 2601 0.085 0.085 2601 0.085 0.093 2601 0.043 0.043 2601 0.062 0.062 2601 0.062 0.062 2601 0.047 0.047 2601 0.082 0.090 2601 0.135 0.135 2601 0.099 0.099 2601 0.084 0.084 2601 0.044 0.044 2601 0.084 0.084 2601 0.064 0.064 2601 0.103 0.104 2601 0.082 0.083 2601 0.100 0.100 2601 0.180 0.181 2601 0.139 0.139 2601 0.209 0.219 2601 0.037 0.037 2601 0.161 0.177 2601 0.184 0.184 2601 0.161 0.174 2601 2.394 0.209 2.452 0.219
