time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load cpu.8.freq[MHz] cpu.8.recload cpu.8.load cpu.9.freq[MHz] cpu.9.recload cpu.9.load cpu.10.freq[MHz] cpu.10.recload cpu.10.load cpu.11.freq[MHz] cpu.11.recload cpu.11.load cpu.12.freq[MHz] cpu.12.recload cpu.12.load cpu.13.freq[MHz] cpu.13.recload cpu.13.load cpu.14.freq[MHz] cpu.14.recload cpu.14.load cpu.15.freq[MHz] cpu.15.recload cpu.15.load cpu.16.freq[MHz] cpu.16.recload cpu.16.load cpu.17.freq[MHz] cpu.17.recload cpu.17.load cpu.18.freq[MHz] cpu.18.recload cpu.18.load cpu.19.freq[MHz] cpu.19.recload cpu.19.load cpu.20.freq[MHz] cpu.20.recload cpu.20.load cpu.21.freq[MHz] cpu.21.recload cpu.21.load cpu.22.freq[MHz] cpu.22.recload cpu.22.load cpu.23.freq[MHz] cpu.23.recload cpu.23.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
5.250 3401 0.000 0.000 3401 0.000 0.000 3401 0.167 0.167 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.067 0.067 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.158 0.158 3401 0.000 0.000 3401 0.170 0.170 3401 0.273 0.273 3401 0.000 0.000 3401 0.011 0.011 3401 0.292 0.292 3401 0.158 0.158 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.425 0.425 3401 1.721 0.425 1.721 0.425
5.500 3401 0.000 0.000 3401 0.133 0.133 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 0.014 0.014 3401 0.000 0.000 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.310 0.310 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.342 0.342 3401 0.142 0.142 3401 0.000 0.000 3401 0.008 0.008 3401 0.267 0.267 3401 0.000 0.000 3401 0.033 0.033 3401 0.308 0.308 3401 0.000 0.000 3401 0.000 0.000 3401 1.603 0.342 1.603 0.342
5.750 3401 0.000 0.000 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.009 0.009 3401 0.000 0.000 3401 0.020 0.020 3401 0.400 0.400 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.567 0.567 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.067 0.067 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 1.129 0.567 1.129 0.567
6.000 3401 0.050 0.050 3401 0.000 0.000 3401 0.000 0.000 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.100 0.100 3401 0.000 0.000 3401 0.000 0.000 3401 0.775 0.775 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.100 0.100 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 1.078 0.775 1.078 0.775
6.250 3401 0.025 0.025 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.017 0.017 3401 0.000 0.000 3401 0.100 0.100 3401 0.025 0.025 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.833 0.833 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 1.000 0.833 1.000 0.833
6.500 3401 0.067 0.067 3401 0.000 0.000 3401 0.025 0.025 3401 0.025 0.025 3401 0.025 0.025 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.100 0.100 3401 0.011 0.011 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.100 0.100 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.400 0.400 3401 0.050 0.050 3401 0.000 0.000 3401 0.467 0.467 3401 0.000 0.000 3401 1.303 0.467 1.303 0.467
6.750 3401 0.000 0.000 3401 0.050 0.050 3401 0.000 0.000 3401 0.250 0.250 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.011 0.011 3401 0.100 0.100 3401 0.000 0.000 3401 0.000 0.000 3401 0.058 0.058 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.117 0.117 3401 0.008 0.008 3401 0.385 0.385 3401 0.050 0.050 3401 0.000 0.000 3401 1.062 0.385 1.062 0.385
7.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 0.058 0.058 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.067 0.067 3401 0.617 0.617 3401 0.033 0.033 3401 0.100 0.100 3401 0.000 0.000 3401 0.000 0.000 3401 0.200 0.200 3401 0.000 0.000 3401 0.033 0.033 3401 0.069 0.069 3401 0.000 0.000 3401 0.050 0.050 3401 0.033 0.033 3401 1.320 0.617 1.320 0.617
7.250 3401 0.000 0.000 3401 0.048 0.048 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.283 0.283 3401 0.700 0.700 3401 0.000 0.000 3401 0.095 0.095 3401 0.000 0.000 3401 0.050 0.050 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.050 0.050 3401 0.967 0.967 3401 0.000 0.000 3401 0.000 0.000 3401 0.033 0.033 3401 2.251 0.967 2.251 0.967
7.500 3401 0.067 0.067 3401 0.017 0.017 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.067 0.067 3401 0.106 0.106 3401 0.058 0.058 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.050 0.050 3401 0.000 0.000 3401 0.100 0.100 3401 0.050 0.050 3401 0.020 0.020 3401 0.700 0.700 3401 0.000 0.000 3401 0.000 0.000 3401 0.683 0.683 3401 1.951 0.700 1.951 0.700
7.750 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.045 0.045 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 0.000 0.000 3401 0.000 0.000 3401 0.200 0.200 3401 0.000 0.000 3401 0.007 0.007 3401 0.233 0.233 3401 0.000 0.000 3401 0.000 0.000 3401 0.283 0.283 3401 0.050 0.050 3401 0.000 0.000 3401 0.000 0.000 3401 0.100 0.100 3401 0.944 0.283 0.944 0.283
8.000 3401 0.025 0.025 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.014 0.014 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.013 0.013 3401 0.000 0.000 3401 0.033 0.033 3401 0.083 0.083 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.206 0.206 3401 0.000 0.000 3401 0.033 0.033 3401 0.393 0.393 3401 0.000 0.000 3401 0.014 0.014 3401 0.848 0.393 0.848 0.393
8.250 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.029 0.029 3401 0.317 0.317 3401 0.000 0.000 3401 0.233 0.233 3401 0.217 0.217 3401 0.048 0.048 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 0.010 0.010 3401 0.000 0.000 3401 0.000 0.000 3401 0.898 0.317 0.898 0.317
8.500 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.040 0.040 3401 0.000 0.000 3401 0.006 0.006 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.833 0.833 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.050 0.050 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.929 0.833 0.929 0.833
8.750 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.067 0.067 3401 0.133 0.133 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.600 0.600 3401 0.000 0.000 3401 0.025 0.025 3401 0.000 0.000 3401 0.858 0.600 0.858 0.600
9.000 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.010 0.010 3401 0.000 0.000 3401 0.015 0.015 3401 0.000 0.000 3401 0.100 0.100 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.187 0.187 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.367 0.367 3401 0.010 0.010 3401 0.011 0.011 3401 0.275 0.275 3401 0.000 0.000 3401 1.048 0.367 1.048 0.367
9.250 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.467 0.467 3401 0.000 0.000 3401 0.013 0.013 3401 0.000 0.000 3401 0.033 0.033 3401 0.320 0.320 3401 0.433 0.433 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.039 0.039 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.025 0.025 3401 1.330 0.467 1.330 0.467
9.500 3401 0.033 0.033 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.933 0.933 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.014 0.014 3401 0.000 0.000 3401 0.000 0.000 3401 0.083 0.083 3401 0.000 0.000 3401 0.020 0.020 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.033 0.033 3401 0.000 0.000 3401 1.118 0.933 1.118 0.933
