time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load cpu.8.freq[MHz] cpu.8.recload cpu.8.load cpu.9.freq[MHz] cpu.9.recload cpu.9.load cpu.10.freq[MHz] cpu.10.recload cpu.10.load cpu.11.freq[MHz] cpu.11.recload cpu.11.load cpu.12.freq[MHz] cpu.12.recload cpu.12.load cpu.13.freq[MHz] cpu.13.recload cpu.13.load cpu.14.freq[MHz] cpu.14.recload cpu.14.load cpu.15.freq[MHz] cpu.15.recload cpu.15.load cpu.16.freq[MHz] cpu.16.recload cpu.16.load cpu.17.freq[MHz] cpu.17.recload cpu.17.load cpu.18.freq[MHz] cpu.18.recload cpu.18.load cpu.19.freq[MHz] cpu.19.recload cpu.19.load cpu.20.freq[MHz] cpu.20.recload cpu.20.load cpu.21.freq[MHz] cpu.21.recload cpu.21.load cpu.22.freq[MHz] cpu.22.recload cpu.22.load cpu.23.freq[MHz] cpu.23.recload cpu.23.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
5.500 3401 0.033 0.033 3401 0.044 0.044 3401 0.194 0.194 3401 0.000 0.000 3401 0.015 0.015 3401 0.006 0.006 3401 0.028 0.028 3401 0.024 0.024 3401 0.019 0.019 3401 0.009 0.009 3401 0.047 0.047 3401 0.049 0.049 3401 0.019 0.019 3401 0.057 0.057 3401 0.088 0.088 3401 0.085 0.085 3401 0.138 0.138 3401 0.144 0.144 3401 0.224 0.224 3401 0.139 0.139 3401 0.121 0.121 3401 0.134 0.134 3401 0.149 0.149 3401 0.066 0.066 3401 1.832 0.224 1.832 0.224
6.000 3401 0.035 0.035 3401 0.044 0.044 3401 0.198 0.198 3401 0.003 0.003 3401 0.007 0.007 3401 0.006 0.006 3401 0.029 0.029 3401 0.022 0.022 3401 0.021 0.021 3401 0.059 0.059 3401 0.064 0.064 3401 0.049 0.049 3401 0.013 0.013 3401 0.154 0.154 3401 0.163 0.163 3401 0.060 0.060 3401 0.040 0.040 3401 0.144 0.144 3401 0.237 0.237 3401 0.132 0.132 3401 0.072 0.072 3401 0.133 0.133 3401 0.131 0.131 3401 0.065 0.065 3401 1.880 0.237 1.880 0.237
6.500 3401 0.030 0.030 3401 0.020 0.020 3401 0.197 0.197 3401 0.006 0.006 3401 0.008 0.008 3401 0.008 0.008 3401 0.023 0.023 3401 0.025 0.025 3401 0.021 0.021 3401 0.050 0.050 3401 0.068 0.068 3401 0.050 0.050 3401 0.013 0.013 3401 0.249 0.249 3401 0.160 0.160 3401 0.069 0.069 3401 0.001 0.001 3401 0.096 0.096 3401 0.203 0.203 3401 0.108 0.108 3401 0.019 0.019 3401 0.107 0.107 3401 0.102 0.102 3401 0.055 0.055 3401 1.692 0.249 1.692 0.249
7.000 3401 0.018 0.018 3401 0.023 0.023 3401 0.031 0.031 3401 0.044 0.044 3401 0.006 0.006 3401 0.004 0.004 3401 0.014 0.014 3401 0.015 0.015 3401 0.006 0.006 3401 0.054 0.054 3401 0.068 0.068 3401 0.031 0.031 3401 0.090 0.090 3401 0.226 0.226 3401 0.164 0.164 3401 0.037 0.037 3401 0.001 0.001 3401 0.067 0.067 3401 0.066 0.066 3401 0.069 0.069 3401 0.028 0.028 3401 0.087 0.087 3401 0.071 0.071 3401 0.057 0.057 3401 1.277 0.226 1.277 0.226
7.500 3401 0.026 0.026 3401 0.014 0.014 3401 0.015 0.015 3401 0.044 0.044 3401 0.006 0.006 3401 0.002 0.002 3401 0.005 0.005 3401 0.013 0.013 3401 0.041 0.041 3401 0.150 0.150 3401 0.042 0.042 3401 0.030 0.030 3401 0.090 0.090 3401 0.211 0.211 3401 0.087 0.087 3401 0.026 0.026 3401 0.000 0.000 3401 0.042 0.042 3401 0.019 0.019 3401 0.077 0.077 3401 0.233 0.233 3401 0.048 0.048 3401 0.071 0.071 3401 0.094 0.094 3401 1.387 0.233 1.387 0.233
8.000 3401 0.023 0.023 3401 0.014 0.014 3401 0.015 0.015 3401 0.047 0.047 3401 0.008 0.008 3401 0.002 0.002 3401 0.004 0.004 3401 0.013 0.013 3401 0.039 0.039 3401 0.100 0.100 3401 0.029 0.029 3401 0.032 0.032 3401 0.090 0.090 3401 0.144 0.144 3401 0.023 0.023 3401 0.027 0.027 3401 0.029 0.029 3401 0.042 0.042 3401 0.032 0.032 3401 0.113 0.113 3401 0.235 0.235 3401 0.097 0.097 3401 0.071 0.071 3401 0.108 0.108 3401 1.335 0.235 1.335 0.235
8.500 3401 0.011 0.011 3401 0.014 0.014 3401 0.011 0.011 3401 0.047 0.047 3401 0.005 0.005 3401 0.000 0.000 3401 0.000 0.000 3401 0.000 0.000 3401 0.035 0.035 3401 0.105 0.105 3401 0.016 0.016 3401 0.035 0.035 3401 0.129 0.129 3401 0.040 0.040 3401 0.052 0.052 3401 0.042 0.042 3401 0.139 0.139 3401 0.042 0.042 3401 0.032 0.032 3401 0.063 0.063 3401 0.238 0.238 3401 0.098 0.098 3401 0.013 0.013 3401 0.108 0.108 3401 1.275 0.238 1.275 0.238
9.000 3401 0.016 0.016 3401 0.008 0.008 3401 0.008 0.008 3401 0.016 0.016 3401 0.022 0.022 3401 0.000 0.000 3401 0.001 0.001 3401 0.000 0.000 3401 0.037 0.037 3401 0.101 0.101 3401 0.029 0.029 3401 0.028 0.028 3401 0.040 0.040 3401 0.035 0.035 3401 0.063 0.063 3401 0.037 0.037 3401 0.143 0.143 3401 0.013 0.013 3401 0.032 0.032 3401 0.090 0.090 3401 0.304 0.304 3401 0.052 0.052 3401 0.037 0.037 3401 0.104 0.104 3401 1.216 0.304 1.216 0.304
9.500 3401 0.011 0.011 3401 0.000 0.000 3401 0.004 0.004 3401 0.016 0.016 3401 0.018 0.018 3401 0.000 0.000 3401 0.001 0.001 3401 0.000 0.000 3401 0.177 0.177 3401 0.005 0.005 3401 0.017 0.017 3401 0.008 0.008 3401 0.046 0.046 3401 0.069 0.069 3401 0.117 0.117 3401 0.041 0.041 3401 0.143 0.143 3401 0.002 0.002 3401 0.031 0.031 3401 0.081 0.081 3401 0.096 0.096 3401 0.052 0.052 3401 0.042 0.042 3401 0.017 0.017 3401 0.997 0.177 0.997 0.177
10.000 3401 0.016 0.016 3401 0.000 0.000 3401 0.000 0.000 3401 0.013 0.013 3401 0.017 0.017 3401 0.000 0.000 3401 0.001 0.001 3401 0.004 0.004 3401 0.233 0.233 3401 0.005 0.005 3401 0.014 0.014 3401 0.007 0.007 3401 0.046 0.046 3401 0.044 0.044 3401 0.111 0.111 3401 0.061 0.061 3401 0.121 0.121 3401 0.073 0.073 3401 0.007 0.007 3401 0.047 0.047 3401 0.088 0.088 3401 0.005 0.005 3401 0.042 0.042 3401 0.085 0.085 3401 1.039 0.233 1.039 0.233
10.500 3401 0.022 0.022 3401 0.006 0.006 3401 0.004 0.004 3401 0.011 0.011 3401 0.025 0.025 3401 0.000 0.000 3401 0.001 0.001 3401 0.004 0.004 3401 0.247 0.247 3401 0.003 0.003 3401 0.014 0.014 3401 0.002 0.002 3401 0.006 0.006 3401 0.050 0.050 3401 0.083 0.083 3401 0.050 0.050 3401 0.082 0.082 3401 0.073 0.073 3401 0.007 0.007 3401 0.047 0.047 3401 0.079 0.079 3401 0.003 0.003 3401 0.044 0.044 3401 0.202 0.202 3401 1.068 0.247 1.068 0.247
11.000 3401 0.018 0.018 3401 0.009 0.009 3401 0.015 0.015 3401 0.003 0.003 3401 0.008 0.008 3401 0.044 0.044 3401 0.000 0.000 3401 0.008 0.008 3401 0.251 0.251 3401 0.003 0.003 3401 0.002 0.002 3401 0.000 0.000 3401 0.072 0.072 3401 0.050 0.050 3401 0.060 0.060 3401 0.048 0.048 3401 0.091 0.091 3401 0.094 0.094 3401 0.007 0.007 3401 0.002 0.002 3401 0.012 0.012 3401 0.002 0.002 3401 0.012 0.012 3401 0.302 0.302 3401 1.112 0.302 1.112 0.302
11.500 3401 0.017 0.017 3401 0.009 0.009 3401 0.015 0.015 3401 0.003 0.003 3401 0.012 0.012 3401 0.044 0.044 3401 0.000 0.000 3401 0.016 0.016 3401 0.076 0.076 3401 0.003 0.003 3401 0.000 0.000 3401 0.003 0.003 3401 0.066 0.066 3401 0.011 0.011 3401 0.097 0.097 3401 0.043 0.043 3401 0.099 0.099 3401 0.104 0.104 3401 0.002 0.002 3401 0.062 0.062 3401 0.015 0.015 3401 0.002 0.002 3401 0.068 0.068 3401 0.299 0.299 3401 1.067 0.299 1.067 0.299
12.000 3401 0.014 0.014 3401 0.023 0.023 3401 0.019 0.019 3401 0.009 0.009 3401 0.017 0.017 3401 0.050 0.050 3401 0.003 0.003 3401 0.024 0.024 3401 0.023 0.023 3401 0.006 0.006 3401 0.031 0.031 3401 0.020 0.020 3401 0.069 0.069 3401 0.022 0.022 3401 0.164 0.164 3401 0.024 0.024 3401 0.105 0.105 3401 0.036 0.036 3401 0.040 0.040 3401 0.066 0.066 3401 0.053 0.053 3401 0.041 0.041 3401 0.073 0.073 3401 0.237 0.237 3401 1.168 0.237 1.168 0.237
12.500 3401 0.011 0.011 3401 0.024 0.024 3401 0.015 0.015 3401 0.009 0.009 3401 0.008 0.008 3401 0.055 0.055 3401 0.003 0.003 3401 0.037 0.037 3401 0.009 0.009 3401 0.010 0.010 3401 0.047 0.047 3401 0.064 0.064 3401 0.069 0.069 3401 0.029 0.029 3401 0.167 0.167 3401 0.008 0.008 3401 0.033 0.033 3401 0.038 0.038 3401 0.062 0.062 3401 0.074 0.074 3401 0.150 0.150 3401 0.041 0.041 3401 0.071 0.071 3401 0.147 0.147 3401 1.181 0.167 1.181 0.167
13.000 3401 0.011 0.011 3401 0.025 0.025 3401 0.008 0.008 3401 0.017 0.017 3401 0.017 0.017 3401 0.019 0.019 3401 0.013 0.013 3401 0.046 0.046 3401 0.003 0.003 3401 0.070 0.070 3401 0.047 0.047 3401 0.077 0.077 3401 0.014 0.014 3401 0.047 0.047 3401 0.230 0.230 3401 0.084 0.084 3401 0.020 0.020 3401 0.036 0.036 3401 0.106 0.106 3401 0.094 0.094 3401 0.145 0.145 3401 0.049 0.049 3401 0.073 0.073 3401 0.101 0.101 3401 1.352 0.230 1.352 0.230
13.500 3401 0.029 0.029 3401 0.052 0.052 3401 0.017 0.017 3401 0.057 0.057 3401 0.039 0.039 3401 0.050 0.050 3401 0.047 0.047 3401 0.072 0.072 3401 0.051 0.051 3401 0.101 0.101 3401 0.047 0.047 3401 0.324 0.324 3401 0.050 0.050 3401 0.049 0.049 3401 0.190 0.190 3401 0.088 0.088 3401 0.061 0.061 3401 0.085 0.085 3401 0.162 0.162 3401 0.057 0.057 3401 0.208 0.208 3401 0.079 0.079 3401 0.028 0.028 3401 0.149 0.149 3401 2.093 0.324 2.093 0.324
14.000 3401 0.045 0.045 3401 0.070 0.070 3401 0.029 0.029 3401 0.072 0.072 3401 0.043 0.043 3401 0.067 0.067 3401 0.061 0.061 3401 0.092 0.092 3401 0.067 0.067 3401 0.109 0.109 3401 0.016 0.016 3401 0.557 0.557 3401 0.086 0.086 3401 0.050 0.050 3401 0.164 0.164 3401 0.144 0.144 3401 0.072 0.072 3401 0.123 0.123 3401 0.139 0.139 3401 0.127 0.127 3401 0.189 0.189 3401 0.081 0.081 3401 0.056 0.056 3401 0.153 0.153 3401 2.611 0.557 2.611 0.557
14.500 3401 0.072 0.072 3401 0.092 0.092 3401 0.053 0.053 3401 0.099 0.099 3401 0.114 0.114 3401 0.082 0.082 3401 0.085 0.085 3401 0.093 0.093 3401 0.087 0.087 3401 0.118 0.118 3401 0.082 0.082 3401 0.554 0.554 3401 0.115 0.115 3401 0.058 0.058 3401 0.180 0.180 3401 0.179 0.179 3401 0.099 0.099 3401 0.211 0.211 3401 0.226 0.226 3401 0.123 0.123 3401 0.092 0.092 3401 0.239 0.239 3401 0.063 0.063 3401 0.134 0.134 3401 3.252 0.554 3.252 0.554
15.000 3401 0.083 0.083 3401 0.110 0.110 3401 0.069 0.069 3401 0.136 0.136 3401 0.109 0.109 3401 0.097 0.097 3401 0.096 0.096 3401 0.095 0.095 3401 0.115 0.115 3401 0.116 0.116 3401 0.103 0.103 3401 0.585 0.585 3401 0.137 0.137 3401 0.048 0.048 3401 0.134 0.134 3401 0.115 0.115 3401 0.128 0.128 3401 0.317 0.317 3401 0.194 0.194 3401 0.143 0.143 3401 0.110 0.110 3401 0.248 0.248 3401 0.186 0.186 3401 0.109 0.109 3401 3.584 0.585 3.584 0.585
15.500 3401 0.075 0.075 3401 0.091 0.091 3401 0.060 0.060 3401 0.127 0.127 3401 0.097 0.097 3401 0.101 0.101 3401 0.078 0.078 3401 0.073 0.073 3401 0.067 0.067 3401 0.101 0.101 3401 0.121 0.121 3401 0.359 0.359 3401 0.118 0.118 3401 0.048 0.048 3401 0.162 0.162 3401 0.112 0.112 3401 0.102 0.102 3401 0.292 0.292 3401 0.150 0.150 3401 0.149 0.149 3401 0.060 0.060 3401 0.237 0.237 3401 0.236 0.236 3401 0.081 0.081 3401 3.099 0.359 3.099 0.359
16.000 3401 0.064 0.064 3401 0.096 0.096 3401 0.052 0.052 3401 0.116 0.116 3401 0.100 0.100 3401 0.103 0.103 3401 0.074 0.074 3401 0.082 0.082 3401 0.065 0.065 3401 0.101 0.101 3401 0.132 0.132 3401 0.116 0.116 3401 0.081 0.081 3401 0.041 0.041 3401 0.159 0.159 3401 0.164 0.164 3401 0.084 0.084 3401 0.261 0.261 3401 0.143 0.143 3401 0.081 0.081 3401 0.048 0.048 3401 0.206 0.206 3401 0.207 0.207 3401 0.095 0.095 3401 2.670 0.261 2.670 0.261
16.500 3401 0.052 0.052 3401 0.077 0.077 3401 0.059 0.059 3401 0.104 0.104 3401 0.033 0.033 3401 0.098 0.098 3401 0.084 0.084 3401 0.084 0.084 3401 0.076 0.076 3401 0.096 0.096 3401 0.057 0.057 3401 0.104 0.104 3401 0.056 0.056 3401 0.036 0.036 3401 0.175 0.175 3401 0.155 0.155 3401 0.081 0.081 3401 0.172 0.172 3401 0.045 0.045 3401 0.088 0.088 3401 0.077 0.077 3401 0.130 0.130 3401 0.233 0.233 3401 0.099 0.099 3401 2.274 0.233 2.274 0.233
17.000 3401 0.072 0.072 3401 0.061 0.061 3401 0.059 0.059 3401 0.078 0.078 3401 0.049 0.049 3401 0.097 0.097 3401 0.095 0.095 3401 0.086 0.086 3401 0.094 0.094 3401 0.109 0.109 3401 0.049 0.049 3401 0.102 0.102 3401 0.027 0.027 3401 0.055 0.055 3401 0.193 0.193 3401 0.184 0.184 3401 0.072 0.072 3401 0.071 0.071 3401 0.051 0.051 3401 0.118 0.118 3401 0.090 0.090 3401 0.129 0.129 3401 0.123 0.123 3401 0.101 0.101 3401 2.166 0.193 2.166 0.193
17.500 3401 0.083 0.083 3401 0.070 0.070 3401 0.067 0.067 3401 0.084 0.084 3401 0.072 0.072 3401 0.084 0.084 3401 0.091 0.091 3401 0.091 0.091 3401 0.120 0.120 3401 0.104 0.104 3401 0.052 0.052 3401 0.093 0.093 3401 0.044 0.044 3401 0.062 0.062 3401 0.121 0.121 3401 0.247 0.247 3401 0.063 0.063 3401 0.093 0.093 3401 0.047 0.047 3401 0.093 0.093 3401 0.081 0.081 3401 0.122 0.122 3401 0.074 0.074 3401 0.100 0.100 3401 2.158 0.247 2.158 0.247
18.000 3401 0.091 0.091 3401 0.057 0.057 3401 0.067 0.067 3401 0.080 0.080 3401 0.065 0.065 3401 0.068 0.068 3401 0.094 0.094 3401 0.053 0.053 3401 0.173 0.173 3401 0.097 0.097 3401 0.044 0.044 3401 0.104 0.104 3401 0.059 0.059 3401 0.075 0.075 3401 0.084 0.084 3401 0.147 0.147 3401 0.098 0.098 3401 0.156 0.156 3401 0.055 0.055 3401 0.090 0.090 3401 0.085 0.085 3401 0.140 0.140 3401 0.095 0.095 3401 0.079 0.079 3401 2.154 0.173 2.154 0.173
18.500 3401 0.082 0.082 3401 0.065 0.065 3401 0.046 0.046 3401 0.077 0.077 3401 0.079 0.079 3401 0.072 0.072 3401 0.112 0.112 3401 0.053 0.053 3401 0.182 0.182 3401 0.098 0.098 3401 0.041 0.041 3401 0.082 0.082 3401 0.068 0.068 3401 0.076 0.076 3401 0.062 0.062 3401 0.144 0.144 3401 0.102 0.102 3401 0.207 0.207 3401 0.106 0.106 3401 0.097 0.097 3401 0.065 0.065 3401 0.095 0.095 3401 0.086 0.086 3401 0.075 0.075 3401 2.171 0.207 2.171 0.207
19.000 3401 0.055 0.055 3401 0.066 0.066 3401 0.046 0.046 3401 0.082 0.082 3401 0.059 0.059 3401 0.066 0.066 3401 0.098 0.098 3401 0.048 0.048 3401 0.149 0.149 3401 0.042 0.042 3401 0.036 0.036 3401 0.053 0.053 3401 0.063 0.063 3401 0.065 0.065 3401 0.039 0.039 3401 0.115 0.115 3401 0.096 0.096 3401 0.191 0.191 3401 0.118 0.118 3401 0.034 0.034 3401 0.091 0.091 3401 0.149 0.149 3401 0.124 0.124 3401 0.084 0.084 3401 1.969 0.191 1.969 0.191
19.500 3401 0.061 0.061 3401 0.078 0.078 3401 0.051 0.051 3401 0.060 0.060 3401 0.031 0.031 3401 0.059 0.059 3401 0.098 0.098 3401 0.053 0.053 3401 0.147 0.147 3401 0.033 0.033 3401 0.051 0.051 3401 0.057 0.057 3401 0.034 0.034 3401 0.074 0.074 3401 0.040 0.040 3401 0.086 0.086 3401 0.086 0.086 3401 0.145 0.145 3401 0.114 0.114 3401 0.037 0.037 3401 0.082 0.082 3401 0.176 0.176 3401 0.132 0.132 3401 0.150 0.150 3401 1.939 0.176 1.939 0.176
20.000 3401 0.067 0.067 3401 0.054 0.054 3401 0.047 0.047 3401 0.056 0.056 3401 0.041 0.041 3401 0.055 0.055 3401 0.102 0.102 3401 0.056 0.056 3401 0.102 0.102 3401 0.037 0.037 3401 0.074 0.074 3401 0.063 0.063 3401 0.027 0.027 3401 0.059 0.059 3401 0.081 0.081 3401 0.125 0.125 3401 0.063 0.063 3401 0.079 0.079 3401 0.123 0.123 3401 0.037 0.037 3401 0.073 0.073 3401 0.247 0.247 3401 0.166 0.166 3401 0.157 0.157 3401 1.993 0.247 1.993 0.247
20.500 3401 0.068 0.068 3401 0.061 0.061 3401 0.052 0.052 3401 0.056 0.056 3401 0.033 0.033 3401 0.059 0.059 3401 0.056 0.056 3401 0.059 0.059 3401 0.072 0.072 3401 0.045 0.045 3401 0.111 0.111 3401 0.055 0.055 3401 0.015 0.015 3401 0.043 0.043 3401 0.142 0.142 3401 0.129 0.129 3401 0.035 0.035 3401 0.041 0.041 3401 0.106 0.106 3401 0.023 0.023 3401 0.068 0.068 3401 0.209 0.209 3401 0.225 0.225 3401 0.160 0.160 3401 1.925 0.225 1.925 0.225
21.000 3401 0.080 0.080 3401 0.080 0.080 3401 0.040 0.040 3401 0.047 0.047 3401 0.037 0.037 3401 0.051 0.051 3401 0.064 0.064 3401 0.075 0.075 3401 0.083 0.083 3401 0.043 0.043 3401 0.107 0.107 3401 0.059 0.059 3401 0.019 0.019 3401 0.034 0.034 3401 0.135 0.135 3401 0.175 0.175 3401 0.066 0.066 3401 0.073 0.073 3401 0.148 0.148 3401 0.021 0.021 3401 0.006 0.006 3401 0.173 0.173 3401 0.177 0.177 3401 0.143 0.143 3401 1.936 0.177 1.936 0.177
21.500 3401 0.066 0.066 3401 0.068 0.068 3401 0.031 0.031 3401 0.036 0.036 3401 0.033 0.033 3401 0.078 0.078 3401 0.059 0.059 3401 0.061 0.061 3401 0.064 0.064 3401 0.047 0.047 3401 0.079 0.079 3401 0.057 0.057 3401 0.016 0.016 3401 0.024 0.024 3401 0.133 0.133 3401 0.141 0.141 3401 0.066 0.066 3401 0.107 0.107 3401 0.237 0.237 3401 0.065 0.065 3401 0.061 0.061 3401 0.142 0.142 3401 0.158 0.158 3401 0.062 0.062 3401 1.893 0.237 1.893 0.237
