time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
2.375 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.400 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.425 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.450 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.475 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.500 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.525 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.550 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.575 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.600 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.625 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.650 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.675 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.700 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.725 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.750 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.775 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.800 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.825 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.850 600 0.000 0.000 600 0.000 0.000 0.000 0.000
2.875 500 0.000 0.000 500 0.000 0.000 0.000 0.000
2.900 500 0.000 0.000 500 0.000 0.000 0.000 0.000
2.925 500 0.000 0.000 500 0.000 0.000 0.000 0.000
2.950 500 0.000 0.000 500 0.000 0.000 0.000 0.000
2.975 500 0.000 0.000 500 0.000 0.000 0.000 0.000
3.000 500 0.000 0.000 500 0.000 0.000 0.000 0.000
3.025 500 0.000 0.000 500 0.000 0.000 0.000 0.000
3.050 500 0.000 0.000 500 0.000 0.000 0.000 0.000
3.075 500 0.000 0.000 500 0.000 0.000 0.000 0.000
3.100 500 0.000 0.000 500 0.000 0.000 0.000 0.000
