time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
7.475 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
7.500 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.667 0.333 0.596 0.298
7.525 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
7.550 1900 0.000 0.000 1900 0.200 0.179 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.200 0.179 1900 0.000 0.000 1900 0.000 0.000 1900 0.400 0.200 0.358 0.179
7.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
7.600 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.650 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.675 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.800 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
7.825 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.500 0.250 0.386 0.193
7.850 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
7.875 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
7.900 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
7.925 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
7.950 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
7.975 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
8.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
8.025 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.050 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.075 1900 0.000 0.000 1900 0.333 0.298 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.333 0.298 1900 0.000 0.000 1900 1.333 0.333 1.193 0.298
8.100 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.125 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.150 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.175 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.200 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.225 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.250 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.275 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.300 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.325 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
8.350 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
8.375 1700 0.333 0.333 1700 0.333 0.333 1700 0.000 0.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.333 0.333 1700 0.000 0.000 1700 0.000 0.000 1700 1.333 0.333 1.333 0.333
8.400 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
8.425 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
8.450 1700 0.667 0.667 1700 0.000 0.000 1700 0.333 0.333 1700 0.250 0.250 1700 0.667 0.667 1700 0.000 0.000 1700 0.333 0.333 1700 0.250 0.250 1700 2.500 0.667 2.500 0.667
8.475 1700 0.000 0.000 1700 0.667 0.667 1700 0.000 0.000 1700 0.333 0.333 1700 0.000 0.000 1700 0.667 0.667 1700 0.000 0.000 1700 0.333 0.333 1700 2.000 0.667 2.000 0.667
8.500 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 1.000 1.000 1700 2.000 1.000 2.000 1.000
8.525 1700 1.000 1.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.000 0.000 1700 2.667 1.000 2.667 1.000
8.550 1700 1.000 1.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 2.000 1.000 2.000 1.000
8.575 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.333 0.333 1700 2.667 1.000 2.667 1.000
8.600 2401 0.000 0.000 2401 0.667 0.472 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.472 2401 0.000 0.000 2401 0.333 0.236 2401 2.000 0.667 1.416 0.472
8.625 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
8.650 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.675 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.800 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
8.850 2401 0.000 0.000 2200 0.500 0.386 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.500 0.386 2200 0.000 0.000 2200 0.000 0.000 2401 1.000 0.500 0.773 0.386
8.875 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.900 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.925 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.950 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
8.975 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.000 0.000 2200 0.500 0.250 0.386 0.193
9.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.025 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.050 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.075 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.100 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.125 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.250 0.224 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.250 0.224 1900 1.167 0.333 1.044 0.298
9.150 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
9.175 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
9.200 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
9.225 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
9.250 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
9.275 1900 0.667 0.596 1900 0.333 0.298 1900 0.667 0.596 1900 0.667 0.596 1900 0.667 0.596 1900 0.333 0.298 1900 0.667 0.596 1900 0.667 0.596 1900 4.667 0.667 4.175 0.596
9.300 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
9.325 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 2.000 1.000 1.789 0.895
9.350 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
9.375 1900 0.500 0.447 1900 0.000 0.000 1900 0.000 0.000 1900 0.500 0.447 1900 0.500 0.447 2400 0.000 0.000 2400 0.000 0.000 2400 0.500 0.354 2400 2.000 0.500 1.696 0.447
9.400 2400 1.000 0.708 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 1.000 0.708 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 2.000 1.000 1.417 0.708
9.425 2400 0.000 0.000 2400 0.667 0.472 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.667 0.472 2400 0.000 0.000 2400 0.000 0.000 2400 1.333 0.667 0.944 0.472
9.450 2400 0.333 0.236 2400 0.333 0.236 2400 0.000 0.000 2400 0.333 0.236 2400 0.333 0.236 2400 0.333 0.236 2400 0.000 0.000 2400 0.333 0.236 2400 2.000 0.333 1.417 0.236
9.475 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.500 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.525 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.550 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.575 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.600 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.625 2400 0.000 0.000 2400 0.000 0.000 2400 0.400 0.283 2400 0.333 0.236 2400 0.000 0.000 2400 0.000 0.000 2400 0.400 0.283 2400 0.333 0.236 2400 1.467 0.400 1.039 0.283
9.650 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.675 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.700 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.725 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.750 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.775 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.800 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.825 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.850 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.875 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 2400 0.000 0.000 0.000 0.000
9.900 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.925 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.950 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
9.975 2200 0.000 0.000 2200 0.000 0.000 2200 0.500 0.386 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.500 0.386 2200 0.000 0.000 2200 1.000 0.500 0.773 0.386
10.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.333 0.667 1.030 0.515
10.025 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
10.050 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
10.075 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.200 0.155 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.200 0.155 2200 0.400 0.200 0.309 0.155
10.100 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
10.125 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
10.150 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.175 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.200 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.225 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.250 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.275 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.300 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.325 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.350 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.375 1800 0.250 0.236 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.250 0.236 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.500 0.250 0.472 0.236
10.400 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 1800 0.000 0.000 0.000 0.000
10.425 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
10.450 1700 0.333 0.333 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.667 0.333 0.667 0.333
10.475 1700 0.333 0.333 1700 0.667 0.667 1700 0.000 0.000 1700 1.000 1.000 1700 0.333 0.333 1700 0.667 0.667 1700 0.000 0.000 1700 1.000 1.000 1700 4.000 1.000 4.000 1.000
10.500 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 1.000 1.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 1.000 1.000 1700 2.000 1.000 2.000 1.000
10.525 1700 0.000 0.000 1700 0.000 0.000 1700 0.667 0.667 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.667 0.667 1700 0.000 0.000 1700 1.333 0.667 1.333 0.667
