time[s] cpu.0.freq[Mhz] cpu.0.recload cpu.0.load cpu.1.freq[Mhz] cpu.1.recload cpu.1.load cpu.2.freq[Mhz] cpu.2.recload cpu.2.load cpu.3.freq[Mhz] cpu.3.recload cpu.3.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
11.500 2401 0.175 0.124 2401 0.133 0.094 2401 0.267 0.189 2401 0.370 0.262 2401 0.945 0.370 0.669 0.370
11.750 2401 0.025 0.018 2401 0.025 0.018 2401 0.000 0.000 2401 0.000 0.000 2401 0.050 0.025 0.035 0.025
12.000 2401 0.058 0.041 2401 0.000 0.000 2401 0.025 0.018 2401 0.000 0.000 2401 0.083 0.058 0.059 0.058
12.250 2401 0.133 0.094 2401 0.000 0.000 2401 0.000 0.000 2401 0.020 0.014 2401 0.153 0.133 0.109 0.133
12.500 2401 0.067 0.047 2401 0.100 0.071 2401 0.067 0.047 2401 0.067 0.047 2401 0.300 0.100 0.212 0.100
12.750 2401 0.067 0.047 2401 0.158 0.112 2401 0.000 0.000 2401 0.367 0.260 2401 0.592 0.367 0.419 0.367
13.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.033 0.033 0.024 0.033
13.250 2401 0.000 0.000 2401 0.025 0.018 2401 0.000 0.000 2401 0.020 0.014 2401 0.045 0.025 0.032 0.025
13.500 2401 0.417 0.295 2401 0.173 0.123 2401 0.092 0.065 2401 0.100 0.071 2401 0.782 0.417 0.553 0.417
13.750 2401 0.092 0.065 2401 0.075 0.053 2401 0.092 0.065 2401 0.133 0.094 2401 0.392 0.133 0.277 0.133
14.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.033 0.033 0.024 0.033
14.250 2401 0.125 0.088 2401 0.000 0.000 2401 0.000 0.000 2401 0.025 0.018 2401 0.150 0.125 0.106 0.125
14.500 2401 0.067 0.047 2401 0.000 0.000 2401 0.033 0.024 2401 0.050 0.035 2401 0.150 0.067 0.106 0.067
14.750 2401 0.142 0.100 2401 0.083 0.059 2401 0.358 0.254 2401 0.142 0.100 2401 0.725 0.358 0.513 0.358
15.000 2401 0.067 0.047 2401 0.000 0.000 2401 0.067 0.047 2401 0.000 0.000 2401 0.133 0.067 0.094 0.067
15.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.500 2401 0.233 0.165 2401 0.333 0.236 2401 0.083 0.059 2401 0.133 0.094 2401 0.783 0.333 0.555 0.333
15.750 2401 0.100 0.071 2401 0.067 0.047 2401 0.100 0.071 2401 0.067 0.047 2401 0.333 0.100 0.236 0.100
16.000 2401 0.000 0.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.058 0.041 2401 0.092 0.058 0.065 0.058
16.250 2401 0.125 0.088 2401 0.000 0.000 2401 0.020 0.014 2401 0.000 0.000 2401 0.145 0.125 0.103 0.125
16.500 2401 0.067 0.047 2401 0.000 0.000 2401 0.020 0.014 2401 0.033 0.024 2401 0.120 0.067 0.085 0.067
16.750 2401 0.200 0.142 2401 0.217 0.153 2401 0.612 0.433 2401 0.158 0.112 2401 1.187 0.612 0.840 0.612
17.000 2401 0.183 0.130 2401 0.050 0.035 2401 0.158 0.112 2401 0.050 0.035 2401 0.442 0.183 0.313 0.183
17.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.033 0.033 0.024 0.033
17.500 2401 0.183 0.130 2401 0.050 0.035 2401 0.283 0.201 2401 0.233 0.165 2401 0.750 0.283 0.531 0.283
17.750 2401 0.033 0.024 2401 0.058 0.041 2401 0.050 0.035 2401 0.050 0.035 2401 0.192 0.058 0.136 0.058
18.000 2401 0.058 0.041 2401 0.000 0.000 2401 0.000 0.000 2401 0.025 0.018 2401 0.083 0.058 0.059 0.058
18.250 2401 0.058 0.041 2401 0.058 0.041 2401 0.053 0.038 2401 0.025 0.018 2401 0.195 0.058 0.138 0.058
18.500 2401 0.067 0.047 2401 0.025 0.018 2401 0.020 0.014 2401 0.000 0.000 2401 0.112 0.067 0.079 0.067
18.750 2401 0.358 0.254 2401 0.275 0.195 2401 0.417 0.295 2401 0.308 0.218 2401 1.358 0.417 0.962 0.417
19.000 2401 0.217 0.153 2401 0.092 0.065 2401 0.025 0.018 2401 0.133 0.094 2401 0.467 0.217 0.330 0.217
19.250 2401 0.000 0.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.033 0.024 2401 0.067 0.033 0.047 0.033
19.500 2401 0.267 0.189 2401 0.237 0.168 2401 0.123 0.087 2401 0.053 0.038 2401 0.680 0.267 0.481 0.267
19.750 2401 0.133 0.094 2401 0.000 0.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.167 0.133 0.118 0.133
20.000 2401 0.025 0.018 2401 0.075 0.053 2401 0.025 0.018 2401 0.020 0.014 2401 0.145 0.075 0.103 0.075
20.250 2401 0.000 0.000 2401 0.020 0.014 2401 0.033 0.024 2401 0.000 0.000 2401 0.053 0.033 0.038 0.033
20.500 2401 0.133 0.094 2401 0.000 0.000 2401 0.020 0.014 2401 0.000 0.000 2401 0.153 0.133 0.109 0.133
20.750 2401 0.492 0.348 2401 0.183 0.130 2401 0.300 0.212 2401 0.125 0.088 2401 1.100 0.492 0.779 0.492
21.000 2401 0.058 0.041 2401 0.228 0.162 2401 0.167 0.118 2401 0.058 0.041 2401 0.512 0.228 0.362 0.228
21.250 2401 0.025 0.018 2401 0.033 0.024 2401 0.000 0.000 2401 0.053 0.038 2401 0.112 0.053 0.079 0.053
21.500 2401 0.133 0.094 2401 0.100 0.071 2401 0.200 0.142 2401 0.250 0.177 2401 0.683 0.250 0.484 0.250
21.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
22.000 2401 0.058 0.041 2401 0.108 0.077 2401 0.058 0.041 2401 0.058 0.041 2401 0.283 0.108 0.201 0.108
22.250 2401 0.000 0.000 2401 0.020 0.014 2401 0.000 0.000 2401 0.033 0.024 2401 0.053 0.033 0.038 0.033
22.500 2401 0.125 0.089 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.125 0.125 0.088 0.125
22.750 2401 0.283 0.201 2401 0.408 0.289 2401 0.265 0.188 2401 0.258 0.183 2401 1.215 0.408 0.860 0.408
23.000 2401 0.250 0.177 2401 0.108 0.077 2401 0.067 0.047 2401 0.058 0.041 2401 0.483 0.250 0.342 0.250
23.250 2401 0.025 0.018 2401 0.053 0.038 2401 0.000 0.000 2401 0.000 0.000 2401 0.078 0.053 0.056 0.053
23.500 2401 0.233 0.165 2401 0.083 0.059 2401 0.217 0.153 2401 0.175 0.124 2401 0.708 0.233 0.502 0.233
23.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
24.000 2401 0.058 0.041 2401 0.033 0.024 2401 0.067 0.047 2401 0.025 0.018 2401 0.183 0.067 0.130 0.067
24.250 2401 0.033 0.024 2401 0.033 0.024 2401 0.033 0.024 2401 0.033 0.024 2401 0.133 0.033 0.094 0.033
24.500 2401 0.033 0.024 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.033 0.033 0.024 0.033
24.750 2401 0.458 0.324 2401 0.195 0.138 2401 0.210 0.149 2401 0.067 0.047 2401 0.930 0.458 0.658 0.458
25.000 2401 0.175 0.124 2401 0.025 0.018 2401 0.150 0.106 2401 0.258 0.183 2401 0.608 0.258 0.431 0.258
25.250 2401 0.092 0.065 2401 0.033 0.024 2401 0.058 0.041 2401 0.020 0.014 2401 0.203 0.092 0.144 0.092
25.500 2401 0.033 0.024 2401 0.120 0.085 2401 0.125 0.088 2401 0.200 0.142 2401 0.478 0.200 0.339 0.200
25.750 2401 0.033 0.024 2401 0.033 0.024 2401 0.200 0.142 2401 0.000 0.000 2401 0.267 0.200 0.189 0.200
26.000 2401 0.092 0.065 2401 0.000 0.000 2401 0.067 0.047 2401 0.083 0.059 2401 0.242 0.092 0.171 0.092
26.250 2401 0.067 0.047 2401 0.067 0.047 2401 0.067 0.047 2401 0.020 0.014 2401 0.220 0.067 0.156 0.067
26.500 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
26.750 2401 0.525 0.372 2401 0.287 0.203 2401 0.158 0.112 2401 0.167 0.118 2401 1.137 0.525 0.805 0.525
27.000 2401 0.025 0.018 2401 0.133 0.094 2401 0.093 0.066 2401 0.300 0.212 2401 0.552 0.300 0.391 0.300
27.250 2401 0.050 0.035 2401 0.025 0.018 2401 0.037 0.026 2401 0.020 0.014 2401 0.132 0.050 0.093 0.050
27.500 2401 0.025 0.018 2401 0.142 0.100 2401 0.200 0.142 2401 0.075 0.053 2401 0.442 0.200 0.313 0.200
27.750 2401 0.100 0.071 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.300 0.200 0.212 0.200
28.000 2401 0.033 0.024 2401 0.000 0.000 2401 0.067 0.047 2401 0.058 0.041 2401 0.158 0.067 0.112 0.067
28.250 2401 0.000 0.000 2401 0.025 0.018 2401 0.025 0.018 2401 0.058 0.041 2401 0.108 0.058 0.077 0.058
28.500 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
28.750 2401 0.292 0.207 2401 0.033 0.024 2401 0.533 0.378 2401 0.058 0.041 2401 0.917 0.533 0.649 0.533
29.000 2401 0.283 0.201 2401 0.220 0.156 2401 0.142 0.100 2401 0.083 0.059 2401 0.728 0.283 0.516 0.283
29.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.040 0.028 2401 0.033 0.024 2401 0.073 0.040 0.052 0.040
29.500 2401 0.233 0.165 2401 0.050 0.035 2401 0.045 0.032 2401 0.087 0.061 2401 0.415 0.233 0.294 0.233
29.750 2401 0.200 0.142 2401 0.050 0.035 2401 0.033 0.024 2401 0.067 0.047 2401 0.350 0.200 0.248 0.200
30.000 2401 0.067 0.047 2401 0.025 0.018 2401 0.000 0.000 2401 0.000 0.000 2401 0.092 0.067 0.065 0.067
