time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load cpu.8.freq[MHz] cpu.8.recload cpu.8.load cpu.9.freq[MHz] cpu.9.recload cpu.9.load cpu.10.freq[MHz] cpu.10.recload cpu.10.load cpu.11.freq[MHz] cpu.11.recload cpu.11.load cpu.12.freq[MHz] cpu.12.recload cpu.12.load cpu.13.freq[MHz] cpu.13.recload cpu.13.load cpu.14.freq[MHz] cpu.14.recload cpu.14.load cpu.15.freq[MHz] cpu.15.recload cpu.15.load cpu.16.freq[MHz] cpu.16.recload cpu.16.load cpu.17.freq[MHz] cpu.17.recload cpu.17.load cpu.18.freq[MHz] cpu.18.recload cpu.18.load cpu.19.freq[MHz] cpu.19.recload cpu.19.load cpu.20.freq[MHz] cpu.20.recload cpu.20.load cpu.21.freq[MHz] cpu.21.recload cpu.21.load cpu.22.freq[MHz] cpu.22.recload cpu.22.load cpu.23.freq[MHz] cpu.23.recload cpu.23.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
2.750 2601 0.050 0.050 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.025 0.025 2601 0.083 0.083 2601 0.000 0.000 2601 0.025 0.025 2601 0.070 0.070 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.161 0.161 2601 0.025 0.025 2601 0.000 0.000 2601 0.000 0.000 2601 0.592 0.592 2601 0.000 0.000 2601 0.000 0.000 2601 0.125 0.125 2601 0.343 0.343 2601 1.499 0.592 1.499 0.592
3.000 2601 0.033 0.033 2601 0.033 0.033 2601 0.058 0.058 2601 0.000 0.000 2601 0.000 0.000 2601 0.125 0.125 2601 0.079 0.079 2601 0.033 0.033 2601 0.383 0.383 2601 0.033 0.033 2601 0.033 0.033 2601 0.025 0.025 2601 0.392 0.392 2601 0.000 0.000 2601 0.107 0.107 2601 0.367 0.367 2601 0.540 0.540 2601 0.220 0.220 2601 0.000 0.000 2601 0.017 0.017 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.050 0.050 2601 2.529 0.540 2.529 0.540
3.250 2601 0.100 0.100 2601 0.000 0.000 2601 0.033 0.033 2601 0.133 0.133 2601 0.100 0.100 2601 0.033 0.033 2601 0.033 0.033 2601 0.067 0.067 2601 0.011 0.011 2601 0.050 0.050 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.567 0.567 2601 0.000 0.000 2601 0.009 0.009 2601 0.414 0.414 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.112 0.112 2601 0.000 0.000 2601 0.000 0.000 2601 1.730 0.567 1.730 0.567
3.500 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.025 0.025 2601 0.070 0.070 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.025 0.025 2601 0.525 0.525 2601 0.500 0.500 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.600 0.600 2601 0.000 0.000 2601 0.025 0.025 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.300 0.300 2601 2.137 0.600 2.137 0.600
3.750 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.033 0.033 2601 0.033 0.033 2601 0.050 0.050 2601 0.000 0.000 2601 0.137 0.137 2601 0.000 0.000 2601 0.200 0.200 2601 0.033 0.033 2601 0.000 0.000 2601 0.525 0.525 2601 0.000 0.000 2601 0.125 0.125 2601 0.000 0.000 2601 0.067 0.067 2601 0.067 0.067 2601 0.008 0.008 2601 0.000 0.000 2601 0.025 0.025 2601 0.000 0.000 2601 0.433 0.433 2601 1.769 0.525 1.769 0.525
4.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.184 0.184 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.179 0.179 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.363 0.184 0.363 0.184
4.250 2300 0.025 0.028 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.073 0.083 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.045 0.048 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.327 0.374 2300 0.377 0.398 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.000 0.000 2300 0.025 0.028 2300 0.872 0.377 0.959 0.398
4.500 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.067 0.075 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.087 0.098 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.058 0.063 2601 0.350 0.562 2601 0.014 0.016 2601 0.000 0.000 2601 0.050 0.057 2601 0.000 0.000 2601 0.070 0.077 2601 0.696 0.350 0.947 0.562
4.750 2601 0.225 0.225 2601 0.083 0.083 2601 0.125 0.125 2601 0.267 0.267 2601 0.100 0.100 2601 0.383 0.383 2601 0.183 0.183 2601 0.275 0.275 2601 0.067 0.067 2601 0.375 0.375 2601 0.350 0.350 2601 0.233 0.233 2601 0.067 0.067 2601 0.400 0.400 2601 0.017 0.017 2601 0.400 0.400 2601 0.400 0.400 2601 0.383 0.383 2601 0.418 0.418 2601 0.000 0.000 2601 0.033 0.033 2601 0.375 0.375 2601 0.375 0.375 2601 0.450 0.450 2601 5.985 0.450 5.985 0.450
5.000 2601 0.275 0.275 2601 0.000 0.000 2601 0.117 0.117 2601 0.133 0.133 2601 0.300 0.300 2601 0.000 0.000 2601 0.275 0.275 2601 0.000 0.000 2601 0.000 0.000 2601 0.492 0.492 2601 0.192 0.192 2601 0.242 0.242 2601 0.225 0.225 2601 0.967 0.967 2601 0.100 0.100 2601 0.300 0.300 2601 0.200 0.200 2601 0.400 0.400 2601 0.300 0.300 2601 0.333 0.333 2601 0.135 0.135 2601 0.400 0.400 2601 0.275 0.275 2601 0.633 0.633 2601 6.293 0.967 6.293 0.967
5.250 2601 0.025 0.025 2601 0.000 0.000 2601 0.067 0.067 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.033 0.033 2601 0.300 0.300 2601 0.025 0.025 2601 0.000 0.000 2601 0.000 0.000 2601 0.867 0.867 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.100 0.100 2601 0.000 0.000 2601 0.000 0.000 2601 0.014 0.014 2601 0.075 0.075 2601 0.100 0.100 2601 0.100 0.100 2601 1.773 0.867 1.773 0.867
5.500 2601 0.000 0.000 2601 0.067 0.067 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.083 0.083 2601 0.000 0.000 2601 0.000 0.000 2601 0.267 0.267 2601 0.350 0.350 2601 0.000 0.000 2601 0.225 0.225 2601 0.367 0.367 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.025 0.025 2601 0.100 0.100 2601 0.000 0.000 2601 0.017 0.017 2601 0.062 0.062 2601 0.315 0.315 2601 0.000 0.000 2601 1.911 0.367 1.911 0.367
5.750 2601 0.033 0.033 2601 0.033 0.033 2601 0.025 0.025 2601 0.000 0.000 2601 0.083 0.083 2601 0.033 0.033 2601 0.033 0.033 2601 0.033 0.033 2601 0.242 0.242 2601 0.191 0.191 2601 0.750 0.750 2601 0.033 0.033 2601 0.100 0.100 2601 0.267 0.267 2601 0.233 0.233 2601 0.033 0.033 2601 0.700 0.700 2601 0.000 0.000 2601 0.067 0.067 2601 0.133 0.133 2601 0.933 0.933 2601 0.050 0.050 2601 0.400 0.400 2601 0.217 0.217 2601 4.625 0.933 4.625 0.933
6.000 2601 0.092 0.092 2601 0.000 0.000 2601 0.033 0.033 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.020 0.020 2601 0.167 0.167 2601 0.000 0.000 2601 0.367 0.367 2601 0.183 0.183 2601 0.009 0.009 2601 0.040 0.040 2601 0.000 0.000 2601 0.083 0.083 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.073 0.073 2601 0.000 0.000 2601 0.633 0.633 2601 0.100 0.100 2601 1.867 0.633 1.867 0.633
6.250 2601 0.025 0.025 2601 0.075 0.075 2601 0.058 0.058 2601 0.033 0.033 2601 0.033 0.033 2601 0.125 0.125 2601 0.033 0.033 2601 0.067 0.067 2601 0.053 0.053 2601 0.075 0.075 2601 0.067 0.067 2601 0.473 0.473 2601 0.187 0.187 2601 0.333 0.333 2601 0.000 0.000 2601 0.000 0.000 2601 0.267 0.267 2601 0.000 0.000 2601 0.625 0.625 2601 0.000 0.000 2601 0.083 0.083 2601 0.099 0.099 2601 0.067 0.067 2601 0.083 0.083 2601 2.862 0.625 2.862 0.625
6.500 2601 0.000 0.000 2601 0.067 0.067 2601 0.033 0.033 2601 0.025 0.025 2601 0.067 0.067 2601 0.000 0.000 2601 0.067 0.067 2601 0.025 0.025 2601 0.025 0.025 2601 0.095 0.095 2601 0.225 0.225 2601 0.000 0.000 2601 0.000 0.000 2601 0.400 0.400 2601 0.050 0.050 2601 0.000 0.000 2601 0.050 0.050 2601 0.000 0.000 2601 0.017 0.017 2601 0.075 0.075 2601 0.072 0.072 2601 0.000 0.000 2601 0.025 0.025 2601 0.742 0.742 2601 2.059 0.742 2.059 0.742
6.750 2601 0.000 0.000 2601 0.033 0.033 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.067 0.067 2601 0.025 0.025 2601 0.000 0.000 2601 0.217 0.217 2601 0.000 0.000 2601 0.000 0.000 2601 0.217 0.217 2601 0.092 0.092 2601 0.000 0.000 2601 0.000 0.000 2601 0.253 0.253 2601 0.583 0.583 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.160 0.160 2601 0.083 0.083 2601 0.092 0.092 2601 1.855 0.583 1.855 0.583
7.000 2601 0.133 0.133 2601 0.025 0.025 2601 0.058 0.058 2601 0.133 0.133 2601 0.058 0.058 2601 0.117 0.117 2601 0.050 0.050 2601 0.133 0.133 2601 0.158 0.158 2601 0.175 0.175 2601 0.100 0.100 2601 0.692 0.692 2601 0.033 0.033 2601 0.608 0.608 2601 0.592 0.592 2601 0.033 0.033 2601 0.058 0.058 2601 0.583 0.583 2601 0.633 0.633 2601 0.041 0.041 2601 0.033 0.033 2601 0.750 0.750 2601 0.067 0.067 2601 0.223 0.223 2601 5.490 0.750 5.490 0.750
7.250 2601 0.233 0.233 2601 0.000 0.000 2601 0.075 0.075 2601 0.100 0.100 2601 0.203 0.203 2601 0.033 0.033 2601 0.125 0.125 2601 0.000 0.000 2601 0.000 0.000 2601 0.050 0.050 2601 0.067 0.067 2601 0.050 0.050 2601 0.133 0.133 2601 0.158 0.158 2601 0.625 0.625 2601 0.000 0.000 2601 0.017 0.017 2601 0.033 0.033 2601 0.260 0.260 2601 0.014 0.014 2601 0.000 0.000 2601 0.133 0.133 2601 0.000 0.000 2601 0.500 0.500 2601 2.811 0.625 2.811 0.625
7.500 2601 0.000 0.000 2601 0.125 0.125 2601 0.067 0.067 2601 0.013 0.013 2601 0.067 0.067 2601 0.000 0.000 2601 0.011 0.011 2601 0.025 0.025 2601 0.087 0.087 2601 0.111 0.111 2601 0.633 0.633 2601 0.000 0.000 2601 0.058 0.058 2601 0.033 0.033 2601 0.110 0.110 2601 0.201 0.201 2601 0.200 0.200 2601 0.079 0.079 2601 0.267 0.267 2601 0.025 0.025 2601 0.000 0.000 2601 0.150 0.150 2601 0.000 0.000 2601 0.248 0.248 2601 2.510 0.633 2.510 0.633
7.750 2601 0.100 0.100 2601 0.083 0.083 2601 0.092 0.092 2601 0.117 0.117 2601 0.025 0.025 2601 0.175 0.175 2601 0.092 0.092 2601 0.083 0.083 2601 0.058 0.058 2601 0.640 0.640 2601 0.493 0.493 2601 0.033 0.033 2601 0.092 0.092 2601 0.517 0.517 2601 0.350 0.350 2601 0.183 0.183 2601 0.250 0.250 2601 0.050 0.050 2601 0.400 0.400 2601 0.108 0.108 2601 0.153 0.153 2601 0.317 0.317 2601 0.133 0.133 2601 0.100 0.100 2601 4.645 0.640 4.645 0.640
8.000 2601 0.125 0.125 2601 0.150 0.150 2601 0.167 0.167 2601 0.067 0.067 2601 0.067 0.067 2601 0.150 0.150 2601 0.283 0.283 2601 0.108 0.108 2601 0.133 0.133 2601 0.392 0.392 2601 0.833 0.833 2601 0.010 0.010 2601 0.167 0.167 2601 0.442 0.442 2601 0.433 0.433 2601 0.113 0.113 2601 0.192 0.192 2601 0.325 0.325 2601 0.787 0.787 2601 0.073 0.073 2601 0.567 0.567 2601 0.050 0.050 2601 0.825 0.825 2601 0.000 0.000 2601 6.458 0.833 6.458 0.833
8.250 2601 0.183 0.183 2601 0.092 0.092 2601 0.000 0.000 2601 0.150 0.150 2601 0.133 0.133 2601 0.233 0.233 2601 0.150 0.150 2601 0.233 0.233 2601 0.300 0.300 2601 0.150 0.150 2601 0.133 0.133 2601 0.517 0.517 2601 0.033 0.033 2601 0.783 0.783 2601 0.100 0.100 2601 0.775 0.775 2601 0.007 0.007 2601 0.808 0.808 2601 0.645 0.645 2601 0.033 0.033 2601 0.183 0.183 2601 0.222 0.222 2601 0.081 0.081 2601 0.183 0.183 2601 6.130 0.808 6.130 0.808
8.500 2601 0.067 0.067 2601 0.083 0.083 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.083 0.083 2601 0.000 0.000 2601 0.000 0.000 2601 0.100 0.100 2601 0.000 0.000 2601 0.045 0.045 2601 0.033 0.033 2601 0.148 0.148 2601 0.000 0.000 2601 0.058 0.058 2601 0.050 0.050 2601 0.217 0.217 2601 0.000 0.000 2601 0.067 0.067 2601 0.083 0.083 2601 1.068 0.217 1.068 0.217
8.750 2601 0.033 0.033 2601 0.017 0.017 2601 0.000 0.000 2601 0.000 0.000 2601 0.050 0.050 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.050 0.050 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.357 0.357 2601 0.000 0.000 2601 0.083 0.083 2601 0.100 0.100 2601 0.148 0.148 2601 0.150 0.150 2601 0.000 0.000 2601 0.567 0.567 2601 0.000 0.000 2601 0.011 0.011 2601 0.150 0.150 2601 1.749 0.567 1.749 0.567
9.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.000 0.000 2601 0.017 0.017 2601 0.025 0.025 2601 0.000 0.000 2601 0.033 0.033 2601 0.014 0.014 2601 0.125 0.125 2601 0.000 0.000 2601 0.000 0.000 2601 0.073 0.073 2601 0.083 0.083 2601 0.000 0.000 2601 0.117 0.117 2601 0.145 0.145 2601 0.000 0.000 2601 0.133 0.133 2601 0.000 0.000 2601 0.033 0.033 2601 0.113 0.113 2601 0.945 0.145 0.945 0.145
9.250 2601 0.125 0.125 2601 0.058 0.058 2601 0.092 0.092 2601 0.033 0.033 2601 0.100 0.100 2601 0.050 0.050 2601 0.000 0.000 2601 0.083 0.083 2601 0.033 0.033 2601 0.387 0.387 2601 0.000 0.000 2601 0.175 0.175 2601 0.020 0.020 2601 0.033 0.033 2601 0.267 0.267 2601 0.092 0.092 2601 0.000 0.000 2601 0.292 0.292 2601 0.058 0.058 2601 0.120 0.120 2601 0.000 0.000 2601 0.500 0.500 2601 0.383 0.383 2601 0.083 0.083 2601 2.985 0.500 2.985 0.500
9.500 2601 0.133 0.133 2601 0.000 0.000 2601 0.133 0.133 2601 0.070 0.070 2601 0.125 0.125 2601 0.317 0.317 2601 0.100 0.100 2601 0.158 0.158 2601 0.120 0.120 2601 0.633 0.633 2601 0.200 0.200 2601 0.525 0.525 2601 0.383 0.383 2601 0.033 0.033 2601 0.100 0.100 2601 0.095 0.095 2601 0.067 0.067 2601 0.475 0.475 2601 0.773 0.773 2601 0.075 0.075 2601 0.050 0.050 2601 0.608 0.608 2601 0.050 0.050 2601 0.350 0.350 2601 5.574 0.773 5.574 0.773
9.750 2601 0.100 0.100 2601 0.300 0.300 2601 0.233 0.233 2601 0.025 0.025 2601 0.217 0.217 2601 0.133 0.133 2601 0.067 0.067 2601 0.325 0.325 2601 0.048 0.048 2601 0.300 0.300 2601 0.833 0.833 2601 0.233 0.233 2601 0.658 0.658 2601 0.167 0.167 2601 0.387 0.387 2601 0.192 0.192 2601 0.408 0.408 2601 0.271 0.271 2601 0.408 0.408 2601 0.017 0.017 2601 0.445 0.445 2601 0.433 0.433 2601 0.546 0.546 2601 0.100 0.100 2601 6.846 0.833 6.846 0.833
10.000 2601 0.208 0.208 2601 0.225 0.225 2601 0.167 0.167 2601 0.308 0.308 2601 0.308 0.308 2601 0.117 0.117 2601 0.133 0.133 2601 0.150 0.150 2601 0.173 0.173 2601 0.300 0.300 2601 0.000 0.000 2601 0.667 0.667 2601 0.450 0.450 2601 0.667 0.667 2601 0.542 0.542 2601 0.425 0.425 2601 0.933 0.933 2601 0.600 0.600 2601 0.633 0.633 2601 0.283 0.283 2601 0.383 0.383 2601 0.550 0.550 2601 0.950 0.950 2601 0.138 0.138 2601 9.311 0.950 9.311 0.950
10.250 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.033 0.033 2601 0.000 0.000 2601 0.025 0.025 2601 0.033 0.033 2601 0.000 0.000 2601 0.100 0.100 2601 0.590 0.590 2601 0.033 0.033 2601 0.017 0.017 2601 0.000 0.000 2601 0.083 0.083 2601 0.000 0.000 2601 0.233 0.233 2601 0.350 0.350 2601 0.087 0.087 2601 0.000 0.000 2601 0.050 0.050 2601 0.000 0.000 2601 0.102 0.102 2601 0.033 0.033 2601 0.017 0.017 2601 1.821 0.590 1.821 0.590
10.500 2601 0.000 0.000 2601 0.067 0.067 2601 0.000 0.000 2601 0.100 0.100 2601 0.033 0.033 2601 0.092 0.092 2601 0.167 0.167 2601 0.000 0.000 2601 0.067 0.067 2601 0.025 0.025 2601 0.650 0.650 2601 0.050 0.050 2601 0.087 0.087 2601 0.000 0.000 2601 0.100 0.100 2601 0.283 0.283 2601 0.033 0.033 2601 0.050 0.050 2601 0.079 0.079 2601 0.567 0.567 2601 0.000 0.000 2601 0.800 0.800 2601 0.000 0.000 2601 0.758 0.758 2601 4.007 0.800 4.007 0.800
10.750 2601 0.033 0.033 2601 0.000 0.000 2601 0.067 0.067 2601 0.033 0.033 2601 0.000 0.000 2601 0.053 0.053 2601 0.058 0.058 2601 0.000 0.000 2601 0.100 0.100 2601 0.173 0.173 2601 0.083 0.083 2601 0.067 0.067 2601 0.000 0.000 2601 0.150 0.150 2601 0.125 0.125 2601 0.133 0.133 2601 0.000 0.000 2601 0.013 0.013 2601 0.233 0.233 2601 0.042 0.042 2601 0.125 0.125 2601 0.283 0.283 2601 0.017 0.017 2601 0.208 0.208 2601 1.998 0.283 1.998 0.283
