time[s] cpu.0.freq[Mhz] cpu.0.recload cpu.0.load cpu.1.freq[Mhz] cpu.1.recload cpu.1.load cpu.2.freq[Mhz] cpu.2.recload cpu.2.load cpu.3.freq[Mhz] cpu.3.recload cpu.3.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
15.750 2401 0.325 0.230 2401 0.192 0.136 2401 0.267 0.189 2401 0.267 0.189 2401 1.050 0.458 0.743 0.324
16.000 2401 0.150 0.106 2401 0.200 0.142 2401 0.317 0.224 2401 0.342 0.242 2401 1.008 0.450 0.714 0.319
16.250 2401 0.208 0.147 2401 0.375 0.266 2401 0.275 0.195 2401 0.217 0.153 2401 1.075 0.408 0.761 0.289
16.500 2401 0.517 0.366 2401 0.458 0.324 2401 0.483 0.342 2401 0.358 0.254 2401 1.817 0.733 1.286 0.519
16.750 2401 0.383 0.271 2401 0.358 0.254 2401 0.133 0.094 2401 0.425 0.301 2401 1.300 0.583 0.920 0.413
17.000 2401 0.425 0.301 2401 0.550 0.389 2401 0.525 0.372 2401 0.508 0.360 2401 2.008 0.725 1.422 0.513
17.250 2401 0.850 0.602 2401 0.650 0.460 2401 0.717 0.507 2401 0.842 0.596 2401 3.058 1.000 2.165 0.708
17.500 2401 0.592 0.419 2401 0.558 0.395 2401 0.692 0.490 2401 0.625 0.443 2401 2.467 0.908 1.746 0.643
17.750 2401 0.267 0.189 2401 0.308 0.218 2401 0.225 0.159 2401 0.158 0.112 2401 0.958 0.450 0.678 0.319
18.000 2401 0.175 0.124 2401 0.375 0.266 2401 0.342 0.242 2401 0.212 0.150 2401 1.103 0.517 0.781 0.366
18.250 2401 0.467 0.330 2401 0.475 0.336 2401 0.483 0.342 2401 0.283 0.201 2401 1.708 0.683 1.210 0.484
18.500 2401 0.883 0.625 2401 0.942 0.667 2401 0.883 0.625 2401 0.842 0.596 2401 3.550 1.000 2.513 0.708
18.750 2401 0.933 0.661 2401 1.000 0.708 2401 1.000 0.708 2401 0.967 0.684 2401 3.900 1.000 2.761 0.708
19.000 2401 0.967 0.684 2401 1.000 0.708 2401 0.883 0.625 2401 0.975 0.690 2401 3.825 1.000 2.708 0.708
19.250 2401 0.933 0.661 2401 0.967 0.684 2401 1.000 0.708 2401 0.967 0.684 2401 3.867 1.000 2.738 0.708
19.500 2401 0.908 0.643 2401 0.942 0.667 2401 0.967 0.684 2401 0.908 0.643 2401 3.725 1.000 2.637 0.708
19.750 2401 1.000 0.708 2401 0.933 0.661 2401 0.908 0.643 2401 0.875 0.620 2401 3.717 1.000 2.631 0.708
20.000 2401 0.733 0.519 2401 0.492 0.348 2401 0.550 0.389 2401 0.500 0.354 2401 2.275 0.933 1.611 0.661
20.250 2401 0.308 0.218 2401 0.483 0.342 2401 0.492 0.348 2401 0.375 0.265 2401 1.658 0.767 1.174 0.543
20.500 2401 0.092 0.065 2401 0.000 0.000 2401 0.108 0.077 2401 0.000 0.000 2401 0.200 0.133 0.142 0.094
20.750 2200 0.100 0.077 2200 0.233 0.180 2200 0.233 0.180 2200 0.067 0.051 2200 0.633 0.367 0.489 0.283
21.000 1900 0.617 0.546 1900 0.400 0.358 1900 0.308 0.276 1900 0.433 0.388 1900 1.758 0.823 1.567 0.731
21.250 2401 0.483 0.361 2401 0.600 0.444 2401 0.883 0.638 2401 0.533 0.396 2401 2.500 1.000 1.838 0.727
21.500 2401 0.867 0.614 2401 0.000 0.000 2401 0.192 0.136 2401 0.000 0.000 2401 1.058 0.967 0.749 0.684
21.750 2401 0.425 0.301 2401 0.000 0.000 2401 0.608 0.431 2401 0.025 0.018 2401 1.058 0.975 0.749 0.690
22.000 2401 0.258 0.183 2401 0.117 0.083 2401 0.200 0.142 2401 0.767 0.543 2401 1.342 0.942 0.950 0.667
22.250 2401 0.033 0.024 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.033 1.000 0.732 0.708
22.500 2401 0.433 0.307 2401 0.408 0.289 2401 0.400 0.283 2401 0.492 0.348 2401 1.733 0.942 1.227 0.667
22.750 2401 0.350 0.248 2401 0.467 0.330 2401 0.283 0.201 2401 0.608 0.431 2401 1.708 0.825 1.209 0.584
23.000 2401 0.317 0.224 2401 0.200 0.142 2401 0.308 0.218 2401 0.133 0.094 2401 0.958 0.408 0.679 0.289
23.250 2401 0.200 0.142 2401 0.400 0.283 2401 0.508 0.360 2401 0.067 0.047 2401 1.175 0.600 0.832 0.425
23.500 2200 0.000 0.000 2200 0.025 0.019 2200 0.000 0.000 2200 0.100 0.077 2200 0.125 0.125 0.097 0.097
23.750 1900 0.183 0.142 1900 0.000 0.000 1900 0.000 0.000 1900 0.125 0.109 1900 0.308 0.308 0.250 0.250
24.000 1700 0.033 0.030 1700 0.033 0.030 1700 0.033 0.030 1700 0.248 0.222 1700 0.348 0.248 0.311 0.222
24.250 1500 0.025 0.025 1500 0.100 0.100 1500 0.117 0.117 1500 0.040 0.040 1500 0.282 0.132 0.282 0.132
24.500 1300 0.000 0.000 1300 0.025 0.033 1300 0.033 0.038 1300 0.000 0.000 1300 0.058 0.058 0.070 0.070
24.750 1100 0.000 0.000 1100 0.000 0.000 1100 0.100 0.131 1100 0.050 0.065 1100 0.150 0.117 0.196 0.153
25.000 1100 0.167 0.257 1100 0.067 0.103 1100 0.100 0.155 1100 0.100 0.155 1100 0.433 0.167 0.670 0.257
25.250 1100 0.592 2.874 1100 0.228 0.508 1100 0.508 1.442 1100 0.308 0.738 1100 1.637 0.712 5.561 2.874
25.500 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
25.750 1700 0.067 0.067 1700 0.033 0.033 1700 0.142 0.142 1700 0.058 0.058 1700 0.300 0.175 0.300 0.175
26.000 1500 0.033 0.038 1500 0.033 0.038 1500 0.000 0.000 1500 0.000 0.000 1500 0.067 0.033 0.076 0.038
26.250 1300 0.067 0.081 1300 0.014 0.019 1300 0.033 0.044 1300 0.150 0.196 1300 0.264 0.198 0.340 0.253
26.500 1200 0.092 0.130 1200 0.025 0.035 1200 0.000 0.000 1200 0.025 0.035 1200 0.142 0.117 0.201 0.165
26.750 1100 0.000 0.000 1100 0.100 0.155 1100 0.000 0.000 1100 0.020 0.028 1100 0.120 0.120 0.183 0.183
27.000 900 0.200 0.519 900 0.000 0.000 900 0.258 0.675 900 0.000 0.000 900 0.458 0.400 1.194 0.969
27.250 1700 0.350 0.546 1700 0.700 2.082 1700 0.208 0.598 1700 0.675 1.474 1700 1.933 0.758 4.701 2.082
27.500 2401 0.083 0.069 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.083 0.083 0.069 0.069
27.750 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
28.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.092 0.082 1900 0.000 0.000 1900 0.092 0.092 0.082 0.082
28.250 1700 0.033 0.033 1700 0.000 0.000 1700 0.000 0.000 1700 0.017 0.017 1700 0.050 0.050 0.050 0.050
28.500 1500 0.000 0.000 1500 0.025 0.028 1500 0.000 0.000 1500 0.000 0.000 1500 0.025 0.025 0.028 0.028
28.750 1300 0.000 0.000 1300 0.000 0.000 1300 0.075 0.098 1300 0.000 0.000 1300 0.075 0.075 0.098 0.098
29.000 1100 0.033 0.051 1100 0.000 0.000 1100 0.000 0.000 1100 0.033 0.051 1100 0.067 0.033 0.103 0.051
29.250 2200 0.217 0.374 2200 0.667 1.855 2200 0.317 0.470 2200 0.408 0.889 2200 1.608 0.700 3.588 1.907
29.500 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
29.750 1900 0.000 0.000 1900 0.100 0.077 1900 0.000 0.000 1900 0.000 0.000 1900 0.100 0.100 0.077 0.077
30.000 1700 0.025 0.022 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.025 0.025 0.022 0.022
